video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"WGgXNUAW8-c","24시간동안 보스 VS 부하!! 보스를 처리하면 어떻게 될까?!","2020-02-09T09:00:07.000Z","UClzB2iZ5jPoTNz0S-QU6Wiw","파뿌리","24","20.10.02","파뿌리|강호이|진렬이|노랭이|예능|옥탑방|반지하|지하|땅굴|벙커","865889","14129","747","4103","https://i.ytimg.com/vi/WGgXNUAW8-c/default.jpg","False","False","※ 노랭이 PD : 사이 좋게 지내라※ 강호이 : 당신 때문에 싸운 거잖아ㅋㅋ※ 진렬이 : 쏴버렸어야 했어..시청자들과 깊은 소통을 지향하는 버라이어티 채널 파뿌리입니다! 채널 구독하셔서 강호이, 진렬이, 그리고 노랭이PD의 유쾌한 매력에 빠져보세요!!재밌게 보셨다면 좋아요 구독 댓글 쌈박하게 날려주시구요오!~★파뿌리와 더욱 가깝게 소통하기! (MEET POPFREE)★[페이스북] 미방영분, 자잘한 일상영상 : https://www.facebook.com/POPFREE1992/[인스타그램] 콘텐츠 예고편, 스틸컷, 자잘한 일상사진 : 개업 준비중!(Coming soon!)[트위터] 트위터로는 뭘 하면 좋을까? : 개업 준비중!(Coming soon!)[이메일] 콘텐츠요청, 팬 아트, 보내주고픈 말들 : popfree@sandboxnetwork.net[팬사서함] 굳이 보내주시겠다면 사양하지 않겠어..! 흐흐 서울특별시 강남구 테헤란로 518 15층 샌드박스 네트워크 받는 사람명 - 파뿌리"
"1NTDizL3oYs","[일본반응] 기생충, 美 아카데미 아시아 최초 작품상 포함 4관왕, 일본 난리법석","2020-02-10T09:38:17.000Z","UCWChazNpbbTMk1jCaRSwrvw","해외네티즌반응","25","20.10.02","해외|네티즌|반응|해외반응|해외네티즌반응|일본|일본반응|영화|기생충|parasite|봉준호|송강호|아카데미","229866","3954","109","762","https://i.ytimg.com/vi/1NTDizL3oYs/default.jpg","False","False","☆ http://www.gasengi.com  (가생이닷컴 공식 제휴 채널)  ☆ 봉준호 감독이 연출한 영화 ‘기생충’이 ‘제92회 아카데미 시상식’에서 최우수 작품상, 감독상, 국제장편영화상, 각본상 등 주요 4개부문을 휩쓸며 4관왕에 올랐습니다.#해외반응 #해외네티즌반응"
"3q9qwpJp6U4","실제상황! 방송 도중 시청자분들 진짜 싸움났습니다.★임다★","2020-02-10T11:00:00.000Z","UCwZTeeKyb1hT6sg8tfOaZiA","임다TV","24","20.10.02","임다|아재개그|웃긴영상|레전드|웃겨라|아프리카tv|시청자말싸움|시청자말싸움붙이기|대형싸움|말싸움사이다|말싸움이기는법|말싸움대결|감스트시청자말싸움","274279","9418","258","3089","https://i.ytimg.com/vi/3q9qwpJp6U4/default.jpg","False","False","[아프리카TV ★임다★]BJ★임다★를 아프리카TV 생방송 ▶ https://goo.gl/V99177BJ★임다★유튜브 구독 ▶ https://goo.gl/5MwW5BBJ★임다★의 페이스북 ▶ https://goo.gl/7N2mKv■ BGM정보by BGM팩토리 https://www.bgmfactory.com"
"uYAvk8SkisM","미스터트롯 이찬원 곡모음 🎀진또배기/내 마음 별과 같이/울긴 왜 울어 🎀 3곡 연속듣기","2020-02-10T06:00:09.000Z","UCskIKQGpjI5sG2ZLtWLYSmw","미스터트롯 공식계정","22","20.10.02","[none]","163126","4350","115","529","https://i.ytimg.com/vi/uYAvk8SkisM/default.jpg","False","False","미스터트롯 이찬원 곡모음 3곡 연속듣기00:00  진또배기02:45  내 마음 별과 같이06:20  울긴 왜 울어"
"kK4e6foqLWk","'기생충' 오스카 4관왕…봉준호 텍사스 전기톱으로 트로피 나눠 갖고 싶다","2020-02-10T05:10:02.000Z","UCsU-I-vHLiaMfV_ceaYz5rQ","JTBC News","25","20.10.02","parasite|Academy parasite|parasite box office|parasite review|bong joon ho|봉준호 감독|영화 기생충|송강호|봉준호 칸|황금종려상|봉준호 인터뷰|봉테일|jtbc 봉준호|봉준호 뉴스룸|기생충 영어판|기생충 번역|달시파켓|북미 기생충|미국 기생충|박소담 제시카징글|제시카송|골든글로브|외국어영화상|Hollywood|아카데미 시상식|기생충 최종 후보|아카데미 6개 부문|최고의 캐스팅상|주연상|조연상|기생충 일본|기생충 일본 개봉|짜파구리|영국 각본상|영국 기생충 각본상|영국 아카데미|아카데미상 시상식|오스카 4관왕|아카데미 4관왕|각본상|국제영화상|감독상|최우수작품상|JTBC|JTBC NEWS|뉴스|뉴스룸|손석희|newsroom|sohnsukhee|제이티비씨|제이티비씨 뉴스|ㅓ슟|제이티비시|제이티비시 뉴스","313731","2155","90","395","https://i.ytimg.com/vi/kK4e6foqLWk/default.jpg","False","False","[앵커]늘 남의 잔치라고 여겼는데, 오늘(10일)은 많이 달랐습니다. 말 그대로 영화 '기생충'의 날입니다. 미국 아카데미상에서 최고상인 작품상을 비롯해 감독상, 각본상, 그리고 국제영화상까지 받았습니다. 한국 영화의 역사를 또 한 번 다시 썼습니다. 보도국 연결해서 자세한 소식 알아보겠습니다.김나한 기자, 정말 놀랍습니다. '기생충'이 아카데미상을 4개나 받았습니다.[기자]네, 92회 아카데미 시상식이 조금 전 끝났습니다.영화 '기생충'은 가장 마지막에 발표된 작품상, 감독상, 각본상, 그리고 지난해까지는 외국어영화상이라고 불렀던 국제 장편영화상을 받았습니다.특히 작품상과 감독상까지 받을 줄은 몰랐습니다.[앵커]작품상과 감독상 모두 정말 수상까지 이어질줄은 몰랐는데요. 너무 뜻밖입니다.[기자]네, 사실 감독상도 그렇고 작품상 수상은 예상 밖입니다.봉준호 감독은 감독상을 받고 앞에 국제영화상 수상 때 다 말해서 준비를 못했다고 했지만, 함께 후보에 오른 4명의 감독을 일일이 거론하며, '텍사스 전기톱으로 트로피를 다섯 쪽으로 나눠 같고 싶다'는 인사로 기립박수를 끌어냈습니다.영화를 사랑하는 모든 이들에게 감동적인 순간이었을 것 같습니다.[앵커]칸 최고상과 아카데미 최고상을 모두 석권한 것도 드문 사례죠.[기자]맞습니다. 지난 해 5월 칸 영화제 최고상인 황금종려상을 받았죠.아카데미 최고상까지 모두 석권한 것은 65년만입니다.1955년 '마티'라는 영화가 처음인데 '기생충'이 한국 영화 역사 뿐 아니라, 아카데미상 그리고 세계 영화 역사까지 뒤흔들었습니다.각본상을 수상한 것도 아시아 영화론 처음인데요. 봉 감독 수상 소감 들어보시죠.[봉준호/감독 : 시나리오를 쓴다는 게 되게 고독하고 외로운 작업이죠. 사실 뭐, 국가를 대표해서 시나리오를 쓰는 건 아닌데, 한국 첫 아카데미 상입니다.][앵커]'기생충'이 담은 이야기가 전세계 관객들에게 통했다는 얘기 같습니다. 왜일까요, 전문가들은 뭐라고 분석합니까.[기자]'기생충'이 지난해부터 각 나라에 차례로 개봉할 때마다 기생충에 담긴 계급 이야기는 한국 뿐 아닌 전세계가 앓고 있는 문제라는 평이 따라다녔습니다.봉 감독 역시 오늘 시상식장에 들어가기 전에 미래에 더 나빠질지도 모른다는 두려움, 그 두려움을 똑바로 직면하고자 했고, 이 점이 곧 '기생충'이 전세계적 호응을 얻고 있는 밑거름이 되는 것 같다고 말했습니다.[앵커]그리고, 주목을 받은 한국영화가 '기생충'만은 아니죠?[기자]맞습니다. 아카데미상 단편 다큐멘터리 부문엔 이승준 감독의 '부재의 기억'도 올랐습니다.세월호 참사를 담담하게 조명한 다큐멘터리인데요.비록 상을 받지는 못했지만, 당시 희생된 아이들의 이름표를 단 세월호 유가족들과 함께 레드카펫을 밟으며 감동을 줬습니다.#아카데미새역사 #기생충4관왕 #작품상_감독상_국제영화상_각본상☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)#JTBC뉴스 공식 페이지 (홈페이지) http://news.jtbc.co.kr(APP) https://bit.ly/1r04W2D페이스북 https://www.facebook.com/jtbcnews트위터 https://twitter.com/JTBC_news인스타그램 https://www.instagram.com/jtbcnews☏ 제보하기 https://bit.ly/1krluzF 방송사 : JTBC (http://www.jtbc.co.kr)"
"s-xo4tAd58M","(관상+사주+손금) 전문가 포스🔥 뿜뿜! 이게 바로 정통 역술가의 클라스!  [무엇이든 물어보살]","2020-02-09T22:00:12.000Z","UCr0adenI5KeQFJkMIGjq5qw","KBS N","24","20.10.02","KBSN|서장훈|이수근|무엇이든물어보살|고민상담|점괘|보살|선녀보살|동자보살|KBSJoy","249345","1783","239","325","https://i.ytimg.com/vi/s-xo4tAd58M/default.jpg","False","False","도사끼리 나이는 묻지 않는게 예의야~ 포스 뿜뿜 역술가 조규문!제 2의 송해도 가능할 특별한 관상의 동자수근과 진짜 보살 될 뻔한 선녀의 운명!▶ 상담신청 : kbsbosal@naver.com▶ KBS Joy #무엇이든물어보살 매주 월요일 저녁 8시 30분★▶ 클립 더 보기 : https://tv.naver.com/kbs.buddhist[KBS N]▶ 홈페이지 : http://www.kbsn.co.kr▶ 페이스북 : http://www.facebook.com/happykbsn▶ 인스타그램 : https://www.instagram.com/kbsn_official"
"yEmVqeJMZws","윤석열, 좌천 검사들 앞에서 “소신 수사 전폭 지원” | 정치데스크","2020-02-10T09:42:38.000Z","UCfq4V1DAuaojnr2ryvWNysw","채널A 뉴스","25","20.10.02","소신|윤석열","159841","7882","389","964","https://i.ytimg.com/vi/yEmVqeJMZws/default.jpg","False","False","윤석열 선거 범죄… 자유민주주의 본질 지키는 것 다시 모인 檢 윤석열 사단… 4·13 총선 수사 칼 닦는다 윤석열, 좌천 검사들 앞에서 소신 수사 전폭 지원※자세한 내용은 정치데스크에서 확인하실 수 있습니다.▷ 공식 홈페이지 http://www.ichannela.com▷ 공식 페이스북 https://www.facebook.com/channelanews▷ 공식 유튜브 https://www.youtube.com/tvchanews"
"5Xn0IJ2JK-0","＂3개월동안 안바뀌면 뭐줄거예요?＂ 홍제동 팥칼국수집 변하지 않는 변명과 설전, 그 말말말 모음 마지막..[예능맛ZIP/ 골목식당_BackStreet]","2020-02-10T09:00:00.000Z","UCdWgRSfttvDucq4ApcCg5Mw","스브스밥집","24","20.10.02","스브스밥집|골목식당|백종원|백종원의 골목식당|골목식당 백종원|홍제동 팥칼국수집|홍제동|홍제동 문화촌|골목식당 홍제동|골목식당 팥칼국수|골목식당 팥옹심이|팥죽|팥옹심이|백종원 팥칼국수|백종원 팥옹심이|팥칼국수 골목식당|팥죽집|김성주|정인선|백종원 팥|골목식당 팥|예능맛집|골목식당 점검","443578","3590","448","7292","https://i.ytimg.com/vi/5Xn0IJ2JK-0/default.jpg","False","False","＂3개월동안 안바뀌면 뭐줄거예요?＂ 홍제동 팥칼국수집 변하지 않는 변명과 설전, 그 말말말 모음 마지막..[예능맛ZIP/ 골목식당_BackStreet]재밌게 보셨다면 구독과 좋아요👍 부탁드려용!📢백종원의 골목식당 매주 (수) 오후 11:10! 본방사수!#골목식당 #백종원 #홍제동팥칼국수"
"OXC8EHdyn5g","Highlights from the 2020 Oscars: 'Parasite' wins best picture and makes history","2020-02-10T07:42:41.000Z","UCHd62-u_v4DvJ8TCFtpi4GA","Washington Post","24","20.10.02","best picture|south korean film|parasite best picture|marriage story|laura dern|eminem|taika waititi|jojo rabbit|joker|best original screenplay|chris rock|steve martin|han jin won|bong joon ho|south korea|once upon a time in hollywood|brad pitt|parasite|academy awards|oscars|Washington Post Video|News|WaPo Video|Washington Post YouTube|The Washington Post|a:entertainment|t:Original|s:Entertainment","903853","12258","635","1862","https://i.ytimg.com/vi/OXC8EHdyn5g/default.jpg","False","False","The 2020 Academy Awards belonged to “Parasite.” The South Korean film won four Oscars, including the biggest prize: Best Picture. It became the first foreign-language film to claim the award and the first South Korean film ever to win any Oscar. Read more: https://wapo.st/2SepKem. Subscribe to The Washington Post on YouTube: https://wapo.st/2QOdcqKFollow us:Twitter: https://twitter.com/washingtonpostInstagram: https://www.instagram.com/washingtonpost/Facebook: https://www.facebook.com/washingtonpost/"
"nD9HFZ6n8Xw","(다반뉴스) 단독 인터뷰 / 김태우 총선 출마 선언!!! / 신의한수 20.02.10","2020-02-10T11:09:58.000Z","UCgOLQwRv1r2m9mhE1tfsn3Q","신의한수","25","20.10.02","[none]","291888","36385","834","1440","https://i.ytimg.com/vi/nD9HFZ6n8Xw/default.jpg","False","False","(주)민초 커뮤니케이션 대표 신혜식입니다. 더욱 열심히 하는 신의 한수가 되겠습니다. 애국 시민의 소중한 구독료는 애국 방송 사업에 쓰입니다.정기 구독 ARS 가입  1877-1477* 인터넷가입http://www.ihappynanum.com/Nanum/B/3JO90YUSOZ앞으로 더욱 더 좋은 애국 방송으로 보답해드리겠습니다.아래의 계좌번호는 민초커뮤니케이션 후원 계좌번호입니다.국민은행 032901-04-262037(주)민초커뮤니케이션"
"Mxqr79eWfGM","[비하인드 메이킹] 현빈♡손예진, 웃음 터진 비하인드! (feat.우주최강미모 지우히메) #소라게소환 | 사랑의불시착 Crash Landing on You EP.15","2020-02-10T06:12:37.000Z","UC9w-h_ciMmX64TcLRcb1xPg","tvN DRAMA","24","20.10.02","tvN|토일드라마|사랑의불시착|현빈|손예진|서지혜|김정현|오만석|김영민|양경원|유수빈|탕준상|김정난|김선영|장소연|차정화|남경읍|장혜진|박형수|최대훈|윤지민|이신영","544348","13784","99","1452","https://i.ytimg.com/vi/Mxqr79eWfGM/default.jpg","False","False","#tvN #토일드라마 #사랑의불시착어느 날 돌풍과 함께 패러글라이딩 사고로 북한에 불시착한 재벌 상속녀 윤세리와 그녀를 숨기고 지키다 사랑하게 되는 특급 장교 리정혁의 절대 극비 로맨스매주 [토일] 밤 9시 tvN 방송------------------------------------------------------------------ ▶[사랑의불시착] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120195423?from=youtube------------------------------------------------------------------"
"aooYpAVpGL0","여캠방 회장이라는거 한번달아봤습니다","2020-02-10T11:11:00.000Z","UCu9BCtGIEr73LXZsKmoujKw","보겸 BK","24","20.10.02","보겸|bokyem|별풍선|아프리카|여캠|남캠|비제이|BJ|클립|하이라이트|레전드|리액션|reaction","815571","15369","397","2567","https://i.ytimg.com/vi/aooYpAVpGL0/default.jpg","False","False","보겸TV 유튜브 구독하기 :: https://goo.gl/08r0gG보겸TV의 달달한 영상을 바로바로 시청하시려면 구독은 필수!보겸의 배틀그라운드 영상 모음 :: https://goo.gl/HE4cFd보겸의 오버워치 영상 모음 :: https://goo.gl/tSbgv0보겸의 롤 하이라이트 모음 :: http://goo.gl/It3CHa보겸의 보슐랭가이드/먹방 모음 :: https://goo.gl/em8WLQ보겸의 착불택배 개봉기 모음 :: https://goo.gl/o5nTzd보겸의 원피스 대백과사전 모음 ::  http://goo.gl/Psk9Uq보겸의 클래시로얄 모음 :: https://goo.gl/7wFF3D보겸이 아프리카TV 방송국 :: http://afreeca.com/bokyem123보겸이 인스타그램 :: https://www.instagram.com/great_bk보겸이 페이스북  :: https://www.facebook.com/gbk123456다양한 콘텐츠로 여러분을 찾아 뵙겠습니다!광고&섭외 문의는 bokyem123@naver.com로 문의주세요."
"LSRnnekndcY","Oscars 2020: Moment Parasite wins Best Picture at Academy Awards","2020-02-10T07:54:42.000Z","UCIzXayRP7-P0ANpq-nD-h5g","The Sun","25","20.10.02","The Sun|news|breaking news|Parasite wins Oscar|Parasite wins Best Picture|Parasite|Parasite trailer|Oscar|Oscars|Oscars 2020|Academy awards 2020|Academy awards|Hollywood|film|cinema|movie|films|movies|Bong Joon Ho|Kang-ho Song|Yeo-jeong Jo|Woo-sik Choi|South Korea|South Korean|Korea|Korean|foreign-language film|foreign-language","487996","10493","179","999","https://i.ytimg.com/vi/LSRnnekndcY/default.jpg","False","False","PARASITE was the shock big winner of the Oscars 2020 on an emotional night which saw Joaquin Phoenix pay tribute to his late brother while accepting the Best Actor award for The Joker.The South Korean black comedy made history as it became the first non-English language film to win the Academy Award for Best Picture.Read more here:https://www.thesun.co.uk/tvandshowbiz/10929382/oscars-2020-brad-pitt-and-laura-dern-dedicate-wins-to-their-kids-obamas-netflix-documentary-picks-up-academy-award/From Brexit breaking news to HD movie trailers, The Sun newspaper brings you the latest news videos and explainers from the UK and around the world.Become a Sun Subscriber and hit the bell to be the first to knowRead The Sun: http://www.thesun.co.ukLike The Sun on Facebook: https://www.facebook.com/thesun/Follow The Sun on Twitter: https://twitter.com/TheSunSubscribe to The Sun on Snapchat: https://www.snapchat.com/discover/The_Sun/1633225139"
